id	email	latitude	longitude	timestamp
5913	user39	37.876091331594594	23.774610303605943	2015-04-03 13:55:55
5914	user44	37.9970632	23.6882331	2015-04-03 13:56:10
5915	user39	37.87619961015877	23.77453550604021	2015-04-03 13:56:20
5916	user44	37.9970173	23.6882508	2015-04-03 13:56:30
5917	user44	37.997001	23.6882621	2015-04-03 13:56:49
5918	user44	37.9970804	23.6881831	2015-04-03 13:57:09
5919	user39	37.876535400701265	23.774463561436885	2015-04-03 13:57:11
5920	user44	37.9969756	23.6882927	2015-04-03 13:57:31
5921	user44	37.996982	23.6883191	2015-04-03 13:57:51
5922	user39	37.87676370152615	23.774438501229728	2015-04-03 13:57:58
5923	user44	37.9969835	23.6883377	2015-04-03 13:58:11
5924	user44	37.9969896	23.6882938	2015-04-03 13:58:31
5925	user39	37.876926546766015	23.774426142939664	2015-04-03 13:58:34
5926	user44	37.997043	23.6882416	2015-04-03 13:58:50
5927	user44	37.9970316	23.6882234	2015-04-03 13:59:10
5928	user44	37.99705	23.6882088	2015-04-03 13:59:30
5929	user44	37.9970668	23.6882	2015-04-03 13:59:50
5930	user44	37.9969996	23.6882435	2015-04-03 14:00:10
5931	user44	37.9970348	23.6882175	2015-04-03 14:00:30
5932	user44	37.9970101	23.6882365	2015-04-03 14:00:50
5933	user44	37.9970657	23.6881985	2015-04-03 14:01:10
5934	user44	37.9971078	23.6881887	2015-04-03 14:01:30
5935	user44	37.9970544	23.6882753	2015-04-03 14:01:50
5936	user44	37.9970897	23.6882446	2015-04-03 14:02:12
5937	user44	37.9970481	23.6882839	2015-04-03 14:02:33
5938	user44	37.9969784	23.6883253	2015-04-03 14:02:53
5939	user44	37.997021	23.6882993	2015-04-03 14:03:12
5940	user44	37.9970727	23.6882436	2015-04-03 14:03:32
5941	user44	37.9970602	23.6882448	2015-04-03 14:03:52
5942	user44	37.9970322	23.6882484	2015-04-03 14:04:13
5943	user44	37.9970438	23.6883044	2015-04-03 14:04:32
5944	user44	37.9970769	23.6882513	2015-04-03 14:04:52
5945	user44	37.9969867	23.6883316	2015-04-03 14:05:12
5946	user44	37.9970301	23.6882588	2015-04-03 14:05:31
5947	user44	37.9970636	23.68824	2015-04-03 14:05:51
5948	user44	37.9970091	23.6882919	2015-04-03 14:06:11
5949	user44	37.9970506	23.6882584	2015-04-03 14:06:32
5950	user44	37.9969878	23.6883008	2015-04-03 14:06:52
5951	user44	37.9970854	23.6882225	2015-04-03 14:07:12
5952	user44	37.9970291	23.6882905	2015-04-03 14:07:32
5953	user44	37.9970563	23.6882593	2015-04-03 14:07:51
5954	user44	37.9970835	23.6882079	2015-04-03 14:08:12
5955	user44	37.997068	23.6882361	2015-04-03 14:08:32
5956	user44	37.9970716	23.688224	2015-04-03 14:08:52
5957	user44	37.9970385	23.6882419	2015-04-03 14:09:12
5958	user44	37.9970537	23.6882454	2015-04-03 14:09:32
5959	user44	37.9970485	23.6882723	2015-04-03 14:09:53
5960	user44	37.9970314	23.6882796	2015-04-03 14:10:13
5961	user44	37.9970082	23.6883035	2015-04-03 14:10:33
5962	user44	37.9970745	23.6882175	2015-04-03 14:11:14
5963	user44	37.9970438	23.6882708	2015-04-03 14:11:35
5964	user44	37.9970032	23.6883359	2015-04-03 14:11:55
5965	user44	37.9971289	23.6882255	2015-04-03 14:12:13
5966	user44	37.9970282	23.6882973	2015-04-03 14:12:33
5967	user44	37.9969953	23.6882586	2015-04-03 14:13:14
5968	user44	37.9970725	23.6882197	2015-04-03 14:13:34
5969	user44	37.9970996	23.6882277	2015-04-03 14:13:53
5970	user44	37.9970345	23.6882845	2015-04-03 14:14:14
5971	user44	37.997108	23.6882548	2015-04-03 14:14:35
5972	user39	37.88325331641594	23.7747304671358	2015-04-03 14:14:38
5973	user39	37.883284645869765	23.774741335669216	2015-04-03 14:14:43
5974	user39	37.88331058806772	23.774762591728734	2015-04-03 14:14:45
5975	user39	37.883330633195456	23.77477722091737	2015-04-03 14:14:52
5976	user44	37.9969988	23.6883583	2015-04-03 14:14:54
5977	user39	37.88334501756967	23.774788046201625	2015-04-03 14:14:55
5978	user39	37.88337723609129	23.7748010109297	2015-04-03 14:14:57
5979	user39	37.88339045329112	23.7748030328843	2015-04-03 14:14:59
5980	user39	37.88340206906598	23.77480258109688	2015-04-03 14:15:01
5981	user44	37.9970276	23.6883124	2015-04-03 14:15:15
5982	user39	37.883478278635394	23.77480505632318	2015-04-03 14:15:31
5983	user39	37.883502034024794	23.774800070805433	2015-04-03 14:15:32
5984	user44	37.997063	23.688279	2015-04-03 14:15:34
5985	user39	37.883515326585474	23.774799074066472	2015-04-03 14:15:54
5986	user44	37.9971204	23.6882264	2015-04-03 14:15:54
5987	user39	37.8820391	23.7692741	2015-04-03 14:15:56
5988	user44	37.9970692	23.6882365	2015-04-03 14:16:14
5989	user44	37.9970228	23.6883069	2015-04-03 14:16:38
5990	user44	37.9970335	23.6883095	2015-04-03 14:16:55
5991	user44	37.9970336	23.6882697	2015-04-03 14:17:16
5992	user44	37.9970752	23.6882536	2015-04-03 14:17:37
5993	user44	37.9970259	23.6882961	2015-04-03 14:17:56
5994	user44	37.9971234	23.6881952	2015-04-03 14:18:36
5995	user44	37.9970304	23.6882692	2015-04-03 14:18:55
5996	user44	37.9970344	23.6882923	2015-04-03 14:19:15
5997	user39	37.88375890087104	23.77468862902648	2015-04-03 14:19:17
5998	user39	37.88393265392409	23.774519329242267	2015-04-03 14:19:36
5999	user44	37.9970646	23.688245	2015-04-03 14:19:37
6000	user39	37.884193958473546	23.774248220050453	2015-04-03 14:20:08
6001	user39	37.884253892724544	23.774168130604703	2015-04-03 14:20:15
6002	user44	37.9971127	23.6882257	2015-04-03 14:20:17
6003	user39	37.88439434542009	23.774048956868338	2015-04-03 14:20:31
6004	user44	37.9970805	23.688248	2015-04-03 14:20:35
6005	user39	37.88446593281326	23.773989500623998	2015-04-03 14:20:42
6006	user44	37.9970624	23.6882648	2015-04-03 14:20:55
6007	user39	37.88461111663254	23.773820179047366	2015-04-03 14:21:01
6008	user39	37.88465449291012	23.773770450455757	2015-04-03 14:21:06
6009	user44	37.9971366	23.6881966	2015-04-03 14:21:15
6010	user39	37.88477637100617	23.77363542380937	2015-04-03 14:21:21
6011	user44	37.997046	23.6882806	2015-04-03 14:21:37
6012	user39	37.88493311963482	23.773486033844172	2015-04-03 14:21:42
6013	user39	37.885000517726716	23.77341623292507	2015-04-03 14:21:51
6014	user44	37.9970533	23.6882627	2015-04-03 14:21:56
6015	user39	37.88512474122155	23.77327611252214	2015-04-03 14:22:06
6016	user39	37.88514013994204	23.773255325942777	2015-04-03 14:22:08
6017	user39	37.88515519554383	23.773233925251514	2015-04-03 14:22:10
6018	user39	37.885174258655965	23.7732059554033	2015-04-03 14:22:12
6019	user39	37.88518332842125	23.773193954026656	2015-04-03 14:22:14
6020	user44	37.9970917	23.688242	2015-04-03 14:22:18
6021	user39	37.88535050355893	23.773081958876514	2015-04-03 14:22:35
6022	user44	37.9970912	23.68823	2015-04-03 14:22:36
6023	user44	37.9970362	23.6882636	2015-04-03 14:22:56
6024	user39	37.88549700227674	23.772867752075687	2015-04-03 14:22:58
6025	user44	37.9970508	23.6882481	2015-04-03 14:23:15
6026	user39	37.88579939068338	23.77252757914164	2015-04-03 14:23:32
6027	user44	37.9970952	23.6882517	2015-04-03 14:23:35
6028	user44	37.9970574	23.6882632	2015-04-03 14:23:56
6029	user44	37.9970692	23.688251	2015-04-03 14:24:16
6030	user44	37.9970661	23.6882269	2015-04-03 14:24:36
6031	user39	37.886125035735894	23.77213839562872	2015-04-03 14:24:36
6032	user44	37.9970854	23.6882283	2015-04-03 14:24:57
6033	user39	37.886466478626566	23.7718072378979	2015-04-03 14:25:05
6034	user44	37.997055	23.6882488	2015-04-03 14:25:18
6035	user39	37.88656478285416	23.771682464936653	2015-04-03 14:25:19
6036	user44	37.9969827	23.6882824	2015-04-03 14:25:38
6037	user39	37.88675381820666	23.77146834527106	2015-04-03 14:25:48
6038	user44	37.9970147	23.6882653	2015-04-03 14:25:56
6039	user39	37.88688669408752	23.771217254390425	2015-04-03 14:26:06
6040	user44	37.9970725	23.6882558	2015-04-03 14:26:16
6041	user39	37.887020496473404	23.77115211088561	2015-04-03 14:26:24
6042	user44	37.997089	23.6882733	2015-04-03 14:26:37
6043	user44	37.9970588	23.6882602	2015-04-03 14:26:56
6044	user44	37.9970481	23.6882626	2015-04-03 14:27:16
6045	user44	37.9971339	23.6882045	2015-04-03 14:27:36
6046	user39	37.88769151452047	23.77037646039279	2015-04-03 14:27:50
6047	user44	37.9971218	23.6882176	2015-04-03 14:27:57
6048	user39	37.88790531943145	23.770171868306402	2015-04-03 14:28:16
6049	user44	37.9971162	23.688227	2015-04-03 14:28:17
6050	user44	37.997105	23.6882245	2015-04-03 14:28:37
6051	user39	37.88808483365491	23.769938364395745	2015-04-03 14:28:39
6052	user44	37.9970064	23.6882962	2015-04-03 14:28:57
6053	user39	37.888313330622914	23.76968567408153	2015-04-03 14:29:11
6054	user44	37.9971117	23.6882447	2015-04-03 14:29:17
6055	user44	37.9970785	23.6882435	2015-04-03 14:29:37
6056	user39	37.888567761165405	23.769669449624395	2015-04-03 14:29:52
6057	user44	37.9970477	23.6882602	2015-04-03 14:29:58
6058	user44	37.9970652	23.6882619	2015-04-03 14:30:18
6059	user39	37.88857401199313	23.769689954849245	2015-04-03 14:30:37
6060	user44	37.9970296	23.6882732	2015-04-03 14:30:41
6061	user44	37.9970701	23.6882402	2015-04-03 14:30:58
6062	user39	37.88857059222549	23.76970522720405	2015-04-03 14:30:58
6063	user48	37.9679462	23.7638429	2015-04-03 14:31:14
6064	user44	37.9970946	23.6882639	2015-04-03 14:31:18
6065	user44	37.9971392	23.6881989	2015-04-03 14:31:39
6066	user44	37.9970656	23.6882785	2015-04-03 14:31:58
6067	user39	37.8845713	23.7649437	2015-04-03 14:32:17
6068	user44	37.9970975	23.6882492	2015-04-03 14:32:18
6069	user39	37.888519	23.7694141	2015-04-03 14:32:22
6070	user44	37.9970877	23.6882317	2015-04-03 14:32:38
6071	user44	37.9971025	23.6882276	2015-04-03 14:32:57
6072	user39	37.8885852	23.7695986	2015-04-03 14:32:58
6073	user45	37.9558629	23.7050009	2015-04-03 14:33:15
6074	user45	37.9558471	23.7050419	2015-04-03 14:33:15
6075	user44	37.9970291	23.6882909	2015-04-03 14:33:18
6076	user39	37.8886498	23.7698891	2015-04-03 14:33:32
6077	user45	37.9558711	23.7050048	2015-04-03 14:33:33
6078	user44	37.9970788	23.6882172	2015-04-03 14:33:38
6079	user45	37.9558659	23.7050173	2015-04-03 14:33:53
6080	user44	37.9971142	23.6882311	2015-04-03 14:33:58
6081	user44	37.9970978	23.6882254	2015-04-03 14:34:18
6082	user44	37.9970253	23.6882593	2015-04-03 14:34:39
6083	user39	37.8885646	23.769693	2015-04-03 14:34:42
6084	user45	37.9558791	23.7049735	2015-04-03 14:34:54
6085	user44	37.9970475	23.6882369	2015-04-03 14:34:59
6086	user44	37.9970589	23.688233	2015-04-03 14:35:18
6087	user44	37.9970541	23.6882572	2015-04-03 14:35:40
6088	user44	37.9970204	23.6882606	2015-04-03 14:35:58
6089	user44	37.9971171	23.6882233	2015-04-03 14:36:20
6090	user39	37.8885906	23.7695247	2015-04-03 14:36:27
6091	user39	37.8886155	23.7696328	2015-04-03 14:36:38
6092	user44	37.9971155	23.6882633	2015-04-03 14:36:38
6093	user44	37.9970911	23.6882357	2015-04-03 14:36:59
6094	user39	37.8886351	23.7697078	2015-04-03 14:37:02
6095	user44	37.9970525	23.688308	2015-04-03 14:37:19
6096	user39	37.8886078	23.7696697	2015-04-03 14:37:23
6097	user44	37.9970604	23.6882733	2015-04-03 14:37:40
6098	user39	37.8884482	23.7695706	2015-04-03 14:37:43
6099	user39	37.8885574	23.7695184	2015-04-03 14:37:58
6100	user44	37.9969444	23.6883281	2015-04-03 14:37:59
6101	user39	37.8885494	23.7694429	2015-04-03 14:38:12
6102	user44	37.9969534	23.688291	2015-04-03 14:38:20
6103	user44	37.9970342	23.6882873	2015-04-03 14:38:40
6104	user39	37.8885507	23.7694899	2015-04-03 14:38:43
6105	user44	37.9970738	23.6882467	2015-04-03 14:38:59
6106	user44	37.9970597	23.6882658	2015-04-03 14:39:19
6107	user44	37.9971002	23.6882168	2015-04-03 14:39:39
6108	user44	37.9970133	23.68828	2015-04-03 14:39:59
6109	user44	37.9970399	23.6882817	2015-04-03 14:40:19
6110	user44	37.9971064	23.6882253	2015-04-03 14:40:39
6111	user44	37.9970446	23.6882667	2015-04-03 14:40:59
6112	user44	37.9970162	23.6882756	2015-04-03 14:41:19
6113	user44	37.9969849	23.6882819	2015-04-03 14:42:22
6114	user44	37.9970375	23.6882414	2015-04-03 14:42:40
6115	user44	37.9970614	23.6882666	2015-04-03 14:42:59
6116	user44	37.9971227	23.6882332	2015-04-03 14:43:20
6117	user44	37.9971116	23.6882301	2015-04-03 14:43:40
6118	user44	37.9970176	23.6882816	2015-04-03 14:44:00
6119	user44	37.9970183	23.6882501	2015-04-03 14:44:20
6120	user44	37.9970424	23.6882406	2015-04-03 14:44:40
6121	user44	37.9969636	23.6882987	2015-04-03 14:45:01
6122	user44	37.9970135	23.6882976	2015-04-03 14:45:21
6123	user44	37.9969953	23.6883148	2015-04-03 14:45:42
6124	user44	37.9970413	23.6882693	2015-04-03 14:46:01
6125	user44	37.9970048	23.6882752	2015-04-03 14:46:21
6126	user44	37.9970348	23.6882622	2015-04-03 14:46:40
6127	user44	37.9970858	23.6882435	2015-04-03 14:47:01
6128	user44	37.9970743	23.6882441	2015-04-03 14:47:21
6129	user44	37.9970633	23.6882311	2015-04-03 14:47:41
6130	user44	37.997062	23.6882812	2015-04-03 14:48:01
6131	user44	37.9970379	23.6882848	2015-04-03 14:48:23
6132	user44	37.9970044	23.6883208	2015-04-03 14:48:42
6133	user44	37.9969801	23.6883231	2015-04-03 14:49:01
6134	user44	37.9970262	23.6883053	2015-04-03 14:49:21
6135	user44	37.9970476	23.688259	2015-04-03 14:49:41
6136	user44	37.9970794	23.6882629	2015-04-03 14:50:01
6137	user44	37.997042	23.6882435	2015-04-03 14:50:21
6138	user44	37.9970192	23.6882824	2015-04-03 14:50:41
6139	user26	37.73773578775641	23.95038034672551	2015-04-03 16:19:34
6140	user26	37.73793619995471	23.95031472551375	2015-04-03 16:19:54
6141	user26	37.738013479433995	23.9503526059398	2015-04-03 16:20:14
6142	user26	37.73798266409221	23.950333322741706	2015-04-03 16:21:14
6143	user26	37.73811538331441	23.950393903293868	2015-04-03 16:22:34
6144	user26	37.738124694369446	23.950400558062185	2015-04-03 16:22:54
6145	user26	37.738130015578626	23.95039121608513	2015-04-03 16:23:14
6146	user26	37.73811391953879	23.95037031732305	2015-04-03 16:23:54
6147	user26	37.73808652564294	23.95035515882551	2015-04-03 16:24:15
6148	user26	37.7380522776857	23.950310528953022	2015-04-03 16:24:35
6149	user26	37.73804301494266	23.950286855683	2015-04-03 16:24:55
6150	user26	37.738026591811476	23.950275418653618	2015-04-03 16:25:16
6151	user26	37.738048345814974	23.950308901191608	2015-04-03 16:25:35
6152	user26	37.73806475780651	23.95032752193184	2015-04-03 16:25:55
6153	user26	37.73807274856354	23.950332860557037	2015-04-03 16:26:15
6154	user26	37.738082464841895	23.950330706634848	2015-04-03 16:26:35
6155	user26	37.73809172633135	23.95033020660472	2015-04-03 16:26:55
6156	user26	37.7381078733868	23.950336818623622	2015-04-03 16:27:55
6157	user26	37.73811712492531	23.950348722827908	2015-04-03 16:28:35
6158	user26	37.73811759876505	23.9503173227329	2015-04-03 16:29:15
6159	user26	37.7380744949759	23.95035437554658	2015-04-03 16:29:35
6160	user26	37.738093528999386	23.95035001221942	2015-04-03 16:29:55
6161	user26	37.73812232683933	23.950370462663944	2015-04-03 16:30:16
6162	user26	37.738147530380516	23.950375678152525	2015-04-03 16:30:44
6163	user26	37.73813123446522	23.9503629366201	2015-04-03 16:30:55
6164	user26	37.73812364015775	23.95035580425918	2015-04-03 16:31:35
6165	user26	37.73810181172662	23.95035510739767	2015-04-03 16:31:55
6166	user26	37.738106567311455	23.950329614052166	2015-04-03 16:32:15
6167	user26	37.73809582223984	23.950329225580266	2015-04-03 16:32:35
6168	user26	37.738086054115044	23.950330951823574	2015-04-03 16:32:55
6169	user26	37.738077156413254	23.95032911783897	2015-04-03 16:33:16
6170	user26	37.73806841291397	23.950325866703917	2015-04-03 16:33:55
6171	user26	37.73806448420802	23.95031304783694	2015-04-03 16:34:17
6172	user26	37.73805160056652	23.950328698368445	2015-04-03 16:34:36
6173	user26	37.738043236476486	23.95031680992297	2015-04-03 16:34:55
6174	user26	37.7380373039606	23.95030571121888	2015-04-03 16:37:16
6175	user26	37.738037369396764	23.95030376671112	2015-04-03 16:37:36
6176	user26	37.73800031987368	23.950257653007185	2015-04-03 16:37:56
6177	user26	37.73803655185783	23.95029891710265	2015-04-03 16:38:17
6178	user26	37.738083034670794	23.950349915331344	2015-04-03 16:38:36
6179	user26	37.73809246485794	23.950360398050364	2015-04-03 16:41:16
6180	user26	37.73810118832731	23.950364237491108	2015-04-03 16:41:36
6181	user26	37.73807713997116	23.950333459078625	2015-04-03 16:41:58
6182	user26	37.73804975576627	23.95032481191629	2015-04-03 16:42:17
6183	user26	37.73804070985555	23.95032436905969	2015-04-03 16:43:57
6184	user26	37.73804880684626	23.950315469893997	2015-04-03 16:44:57
6185	user26	37.738036261598715	23.95031811266927	2015-04-03 16:45:57
6186	user26	37.73804632095425	23.950325748247487	2015-04-03 16:46:37
6187	user26	37.738055435089265	23.950330259300166	2015-04-03 16:46:57
6188	user26	37.73805178535331	23.950341567629348	2015-04-03 16:47:18
6189	user26	37.73804175882261	23.950346286759338	2015-04-03 16:47:37
6190	user26	37.738029909659005	23.950351112118028	2015-04-03 16:47:57
6191	user26	37.738045270850876	23.95037542463992	2015-04-03 16:48:17
6192	user26	37.73805240445518	23.95038341160504	2015-04-03 16:49:37
6194	user26	37.7373928	23.9501066	2015-04-03 17:56:30
6195	user26	37.73825644085336	23.95025583721593	2015-04-03 17:58:11
6196	user26	37.737912872973716	23.950182496937476	2015-04-03 17:58:30
6197	user26	37.73808219659033	23.950272349718137	2015-04-03 17:58:50
6198	user26	37.73810769304093	23.950373151032103	2015-04-03 18:03:10
6199	user26	37.73811029325098	23.95041304933155	2015-04-03 18:03:30
6200	user26	37.73814919115789	23.950329925481565	2015-04-03 18:07:51
6201	user26	37.73811440101932	23.95032529485639	2015-04-03 18:08:11
6202	user26	37.73812698076864	23.950325447179004	2015-04-03 18:08:31
6203	user26	37.73816181055847	23.950326069013382	2015-04-03 18:08:51
6204	user26	37.73807206753794	23.95032409537236	2015-04-03 18:09:31
6230	user1	37.96848479	23.7665468	2015-04-03 18:36:08
6232	user1	37.96861538	23.76666415	2015-04-03 18:39:41
6233	user1	37.96862219	23.76664817	2015-04-03 18:39:58
6234	user1	37.96862447	23.76663323	2015-04-03 18:40:25
6235	user1	37.96861694	23.76664004	2015-04-03 18:40:59
6236	user1	37.96863412	23.76661691	2015-04-03 18:41:17
6237	user1	37.96863554	23.76661514	2015-04-03 18:41:41
6238	user1	37.96862826	23.76662205	2015-04-03 18:42:38
6239	user1	37.96846653	23.7661611	2015-04-03 18:43:20
6240	user1	37.96838684	23.76624572	2015-04-03 18:43:37
6241	user1	37.96841216	23.76636527	2015-04-03 18:44:02
6242	user1	37.96844336	23.76638714	2015-04-03 18:44:21
6243	user1	37.96840315	23.76636926	2015-04-03 18:44:45
6244	user1	37.9682227	23.76644058	2015-04-03 18:45:07
6245	user1	37.96784676	23.76626161	2015-04-03 18:45:42
6246	user44	37.9969363	23.6882508	2015-04-03 19:17:01
6247	user44	37.9969184	23.688314	2015-04-03 19:17:01
6248	user44	37.9969596	23.6882494	2015-04-03 19:17:02
6249	user44	37.9971013	23.688273	2015-04-03 19:17:02
6251	user44	37.9935878	23.677622	2015-04-03 19:17:04
6252	user49	38.03628315	23.73902522	2015-04-03 20:41:35
6253	user49	38.03629233	23.73902409	2015-04-03 20:44:03
6254	user49	38.03629839	23.73901561	2015-04-03 20:48:14
6255	user49	38.03631055	23.73899708	2015-04-03 20:53:48
6256	user49	38.036367	23.73891199	2015-04-03 20:55:08
6257	user49	38.03639976	23.73886916	2015-04-03 20:56:36
6258	user49	38.03642599	23.73883249	2015-04-03 20:58:06
6259	user48	37.9725402	23.7137039	2015-04-03 20:58:35
6260	user49	38.03642573	23.73883428	2015-04-03 20:59:48
6261	user49	38.0364393	23.73881737	2015-04-03 21:01:34
6262	user49	38.03643135	23.73882346	2015-04-03 21:02:55
6263	user49	38.03642554	23.73883272	2015-04-03 21:04:18
6264	user49	38.03642088	23.73884254	2015-04-03 21:07:15
6265	user49	38.03640853	23.73886044	2015-04-03 21:08:42
6266	user49	38.03640156	23.73886845	2015-04-03 21:10:17
6267	user49	38.03640603	23.73885847	2015-04-03 21:11:30
6268	user49	38.03641183	23.73884957	2015-04-03 21:12:38
6269	user49	38.03641831	23.73884051	2015-04-03 21:13:40
6270	user49	38.03642267	23.73883024	2015-04-03 21:15:08
6271	user49	38.03642463	23.73881905	2015-04-03 21:17:45
6272	user49	38.0364306	23.738798	2015-04-03 21:22:58
6273	user49	38.03643807	23.73877685	2015-04-03 21:25:06
6274	user28	38.0251015	23.8100018	2015-04-03 21:57:20
6275	user28	38.0251439	23.8100779	2015-04-03 21:57:39
6276	user28	38.0251524	23.8100922	2015-04-03 21:57:59
6277	user28	38.0251403	23.8100656	2015-04-03 21:58:20
6278	user28	38.0251829	23.8100997	2015-04-03 21:58:43
6279	user28	38.0251472	23.8100676	2015-04-03 21:59:03
6280	user28	38.0251791	23.8100841	2015-04-03 21:59:21
6281	user28	38.0251958	23.8100966	2015-04-03 21:59:39
6282	user28	38.0251748	23.8100863	2015-04-03 22:00:02
6283	user28	38.0251508	23.8100795	2015-04-03 22:00:21
6284	user28	38.0251387	23.8100758	2015-04-03 22:00:48
6285	user28	38.0251723	23.8100898	2015-04-03 22:01:12
6286	user28	38.0251523	23.8100851	2015-04-03 22:01:20
6287	user28	38.0251026	23.8100574	2015-04-03 22:01:43
6288	user28	38.0251692	23.8100908	2015-04-03 22:02:03
6289	user28	38.0251315	23.8100711	2015-04-03 22:02:20
6290	user28	38.0251659	23.8100881	2015-04-03 22:02:40
6291	user28	38.0251247	23.8100706	2015-04-03 22:03:06
6292	user28	38.0251658	23.8100702	2015-04-03 22:03:20
6293	user28	38.0251641	23.810082	2015-04-03 22:03:41
6294	user28	38.025145	23.8100707	2015-04-03 22:04:01
6295	user28	38.0251587	23.8100941	2015-04-03 22:04:21
6296	user28	38.0251391	23.8100564	2015-04-03 22:04:47
6297	user28	38.0251658	23.8100864	2015-04-03 22:05:04
6298	user28	38.0251901	23.8101049	2015-04-03 22:05:21
6299	user28	38.0251427	23.8100839	2015-04-03 22:05:44
6300	user28	38.0251688	23.8100854	2015-04-03 22:06:02
6301	user28	38.025175	23.8101021	2015-04-03 22:06:21
6302	user28	38.0251587	23.8100829	2015-04-03 22:06:42
6303	user28	38.0251924	23.8101054	2015-04-03 22:07:03
6304	user28	38.0251633	23.8100926	2015-04-03 22:07:23
6305	user28	38.0251721	23.8100779	2015-04-03 22:07:43
6306	user28	38.0251561	23.8100861	2015-04-03 22:08:04
6307	user50	38.0320331	23.7044178	2015-04-03 22:08:21
6308	user28	38.0251315	23.8100717	2015-04-03 22:08:25
6309	user28	38.0251835	23.8100924	2015-04-03 22:08:42
6310	user50	38.0320089	23.7044615	2015-04-03 22:08:44
6311	user28	38.0251367	23.8100815	2015-04-03 22:09:23
6312	user50	38.032004	23.7044816	2015-04-03 22:09:36
6313	user28	38.0251727	23.8100976	2015-04-03 22:09:43
6314	user28	38.025146	23.8100925	2015-04-03 22:10:02
6315	user28	38.0251771	23.8101056	2015-04-03 22:10:23
6316	user50	38.0320295	23.7045144	2015-04-03 22:10:41
6317	user28	38.025176	23.8100941	2015-04-03 22:10:46
6318	user28	38.0251997	23.8101189	2015-04-03 22:11:03
6319	user50	38.0320158	23.7045122	2015-04-03 22:11:16
6320	user28	38.0251675	23.8100823	2015-04-03 22:11:23
6321	user50	38.0320016	23.7044604	2015-04-03 22:11:38
6322	user28	38.0251684	23.81007	2015-04-03 22:11:45
6323	user28	38.0251604	23.8100823	2015-04-03 22:12:04
6324	user50	38.0320162	23.7044785	2015-04-03 22:12:06
6325	user50	38.0319969	23.7044841	2015-04-03 22:12:41
6326	user28	38.0251475	23.8100743	2015-04-03 22:12:44
6327	user50	38.0320398	23.7044835	2015-04-03 22:13:11
6328	user28	38.0251325	23.8100739	2015-04-03 22:13:23
6329	user50	38.0319876	23.7044672	2015-04-03 22:13:39
6330	user28	38.0251487	23.810081	2015-04-03 22:13:45
6331	user50	38.0320239	23.7044478	2015-04-03 22:14:01
6332	user50	38.0319843	23.7044444	2015-04-03 22:14:20
6333	user50	38.03190147	23.70446152	2015-04-03 22:14:45
6334	user50	38.0319868	23.7044136	2015-04-03 22:14:58
6335	user28	38.0251549	23.810095	2015-04-03 22:15:05
6336	user50	38.031997	23.7044505	2015-04-03 22:15:18
6337	user28	38.0251617	23.810085	2015-04-03 22:15:24
6338	user50	38.0320078	23.7044252	2015-04-03 22:15:43
6339	user28	38.025122	23.8100719	2015-04-03 22:15:45
6340	user50	38.0319984	23.7044154	2015-04-03 22:16:00
6341	user28	38.0251537	23.810095	2015-04-03 22:16:05
6342	user50	38.0320284	23.7045064	2015-04-03 22:16:20
6343	user28	38.0251512	23.8100715	2015-04-03 22:16:25
6344	user50	38.0320141	23.7044581	2015-04-03 22:16:42
6345	user50	38.0319811	23.704419	2015-04-03 22:17:03
6346	user28	38.0251616	23.8100702	2015-04-03 22:17:05
6347	user50	38.0319592	23.7044096	2015-04-03 22:17:23
6348	user28	38.0251351	23.8100696	2015-04-03 22:17:25
6349	user50	38.031961	23.7044261	2015-04-03 22:17:43
6350	user28	38.0251756	23.8100939	2015-04-03 22:17:44
6351	user50	38.0319462	23.7044329	2015-04-03 22:18:04
6352	user28	38.0251492	23.8100883	2015-04-03 22:18:05
6353	user50	38.0319594	23.7043816	2015-04-03 22:18:21
6354	user28	38.0251322	23.8100689	2015-04-03 22:18:25
6355	user50	38.0319943	23.7044146	2015-04-03 22:18:41
6356	user28	38.025145	23.8100825	2015-04-03 22:18:45
6357	user50	38.0319753	23.7044295	2015-04-03 22:19:10
6358	user50	38.03192606	23.70447996	2015-04-03 22:19:24
6359	user28	38.0251742	23.8101009	2015-04-03 22:19:24
6360	user50	38.0320119	23.7044332	2015-04-03 22:19:51
6361	user50	38.0320033	23.7044679	2015-04-03 22:20:33
6362	user50	38.0320189	23.7044632	2015-04-03 22:21:05
6363	user28	38.0251168	23.8100664	2015-04-03 22:21:31
6364	user50	38.0320258	23.7045336	2015-04-03 22:21:46
6365	user50	38.0320188	23.7044376	2015-04-03 22:22:23
6366	user50	38.0320279	23.7044904	2015-04-03 22:23:01
6367	user50	38.032036	23.7044766	2015-04-03 22:23:42
6368	user50	38.0320265	23.704491	2015-04-03 22:24:13
6369	user50	38.0320203	23.7044783	2015-04-03 22:24:42
6370	user50	38.0320111	23.7044581	2015-04-03 22:25:10
6371	user50	38.0320243	23.7044803	2015-04-03 22:25:41
6372	user50	38.0320228	23.704453	2015-04-03 22:26:08
6373	user50	38.0320294	23.7044862	2015-04-03 22:26:42
6374	user50	38.0319987	23.7044401	2015-04-03 22:27:18
6375	user50	38.0320049	23.704472	2015-04-03 22:28:01
6376	user50	38.0320303	23.7044658	2015-04-03 22:28:30
6377	user50	38.0320147	23.7044707	2015-04-03 22:28:56
6378	user50	38.0320364	23.7044889	2015-04-03 22:29:26
