id	email	level	plugged	temperature	voltage	timestamp
15894	user19	56	0	276	3817	2015-04-07 13:56:36
15895	user19	56	0	276	3800	2015-04-07 13:56:58
15896	user19	56	0	276	3807	2015-04-07 13:57:06
15897	user19	56	0	276	3828	2015-04-07 13:57:21
15898	user19	56	0	276	3810	2015-04-07 13:57:22
15899	user19	56	0	276	3829	2015-04-07 13:57:43
15900	user19	55	0	276	3817	2015-04-07 13:58:04
15901	user19	55	0	275	3822	2015-04-07 13:58:27
15902	user19	55	0	275	3819	2015-04-07 13:58:45
15903	user19	55	0	275	3793	2015-04-07 13:59:06
15904	user19	55	0	275	3827	2015-04-07 13:59:28
15905	user19	55	0	275	3812	2015-04-07 13:59:50
15906	user19	55	0	275	3823	2015-04-07 14:00:11
15907	user30	90	0	230	4140	2015-04-07 14:00:26
15908	user19	55	0	275	3824	2015-04-07 14:00:31
15909	user19	55	0	275	3797	2015-04-07 14:00:51
15910	user19	55	0	275	3841	2015-04-07 14:00:54
15911	user19	55	0	274	3822	2015-04-07 14:01:18
15912	user19	55	0	274	3838	2015-04-07 14:01:52
15913	user19	55	0	274	3816	2015-04-07 14:02:36
15914	user19	55	0	274	3793	2015-04-07 14:02:59
15915	user19	55	0	273	3820	2015-04-07 14:03:24
15916	user19	55	0	273	3804	2015-04-07 14:03:44
15917	user19	55	0	273	3795	2015-04-07 14:04:04
15918	user19	55	0	273	3778	2015-04-07 14:04:26
15919	user19	55	0	273	3832	2015-04-07 14:04:46
15920	user19	55	0	273	3819	2015-04-07 14:05:07
15921	user19	55	0	273	3816	2015-04-07 14:05:12
15922	user19	55	0	273	3836	2015-04-07 14:05:30
15923	user19	54	0	272	3809	2015-04-07 14:05:53
15924	user19	54	0	272	3814	2015-04-07 14:06:15
15925	user19	54	0	272	3797	2015-04-07 14:06:37
15926	user19	53	0	287	3801	2015-04-07 14:07:55
15927	user19	53	0	289	3780	2015-04-07 14:08:36
15928	user19	53	0	282	3798	2015-04-07 14:08:56
15929	user19	53	0	278	3809	2015-04-07 14:09:18
15930	user19	53	0	277	3793	2015-04-07 14:09:43
15931	user19	53	0	289	3680	2015-04-07 14:11:01
15932	user19	52	0	298	3681	2015-04-07 14:11:21
15933	user19	52	0	304	3687	2015-04-07 14:12:01
15934	user19	52	0	311	3701	2015-04-07 14:13:01
15935	user19	51	0	315	3695	2015-04-07 14:13:41
15936	user19	51	0	316	3694	2015-04-07 14:13:48
15937	user30	89	0	218	4140	2015-04-07 14:14:46
15938	user19	51	0	323	3726	2015-04-07 14:15:01
15939	user19	50	0	329	3742	2015-04-07 14:16:02
15940	user19	50	0	332	3718	2015-04-07 14:17:02
15941	user19	50	0	336	3714	2015-04-07 14:18:03
15942	user19	49	0	339	3743	2015-04-07 14:18:42
15943	user19	49	0	339	3699	2015-04-07 14:19:02
15944	user19	49	0	341	3750	2015-04-07 14:19:45
15945	user19	49	0	342	3718	2015-04-07 14:20:46
15946	user19	48	0	343	3722	2015-04-07 14:21:43
15947	user19	48	0	344	3722	2015-04-07 14:21:46
15948	user19	48	0	347	3658	2015-04-07 14:22:49
15949	user19	47	0	352	3753	2015-04-07 14:24:04
15950	user19	47	0	352	3728	2015-04-07 14:24:44
15951	user19	47	0	353	3721	2015-04-07 14:25:45
15952	user19	46	0	356	3716	2015-04-07 14:26:45
15953	user30	88	0	228	4108	2015-04-07 14:27:03
15954	user19	46	0	357	3684	2015-04-07 14:27:45
15955	user19	46	0	359	3698	2015-04-07 14:28:49
15956	user30	87	0	248	4088	2015-04-07 14:30:04
15957	user19	45	0	364	3661	2015-04-07 14:31:13
15958	user19	44	0	359	3768	2015-04-07 14:32:40
15959	user30	86	0	258	4016	2015-04-07 14:32:45
15960	user19	44	0	354	3753	2015-04-07 14:33:07
15961	user19	44	0	347	3751	2015-04-07 14:33:36
15962	user19	44	0	340	3753	2015-04-07 14:34:09
15963	user19	44	0	329	3759	2015-04-07 14:35:15
15964	user19	44	0	327	3784	2015-04-07 14:35:38
15965	user19	44	0	325	3777	2015-04-07 14:35:47
15966	user19	44	0	322	3767	2015-04-07 14:36:00
15967	user19	44	0	321	3772	2015-04-07 14:36:10
15968	user19	44	0	319	3740	2015-04-07 14:36:25
15969	user19	44	0	316	3740	2015-04-07 14:36:52
15970	user19	44	0	315	3766	2015-04-07 14:37:12
15971	user19	44	0	313	3763	2015-04-07 14:37:17
15972	user19	44	0	312	3755	2015-04-07 14:37:31
15973	user19	44	0	307	3750	2015-04-07 14:38:14
15974	user19	44	0	305	3768	2015-04-07 14:38:37
15975	user19	44	0	304	3776	2015-04-07 14:38:56
15976	user19	44	0	300	3775	2015-04-07 14:39:42
15977	user19	44	0	297	3742	2015-04-07 14:40:23
15978	user19	44	0	297	3746	2015-04-07 14:40:26
15979	user19	44	0	294	3783	2015-04-07 14:41:14
15980	user19	44	0	293	3761	2015-04-07 14:41:26
15981	user19	44	0	292	3775	2015-04-07 14:41:38
15982	user19	44	0	291	3768	2015-04-07 14:41:48
15983	user19	43	0	289	3769	2015-04-07 14:42:26
15984	user19	43	0	287	3773	2015-04-07 14:42:52
15985	user19	43	0	285	3753	2015-04-07 14:43:41
15986	user30	85	0	256	4100	2015-04-07 14:43:59
15987	user19	43	0	283	3761	2015-04-07 14:44:09
15988	user19	43	0	283	3768	2015-04-07 14:44:25
15989	user19	43	0	282	3769	2015-04-07 14:44:52
15990	user19	43	0	280	3765	2015-04-07 14:45:29
15991	user19	43	0	278	3742	2015-04-07 14:45:52
15992	user19	43	0	278	3760	2015-04-07 14:46:14
15993	user30	84	0	252	4090	2015-04-07 14:46:19
15994	user19	43	0	277	3748	2015-04-07 14:46:34
15995	user19	43	0	276	3764	2015-04-07 14:46:58
15996	user19	43	0	274	3749	2015-04-07 14:47:36
15997	user19	43	0	273	3762	2015-04-07 14:47:57
15998	user19	43	0	273	3754	2015-04-07 14:48:17
15999	user61	97	0	230	4081	2015-04-07 14:48:23
16000	user19	43	0	272	3774	2015-04-07 14:48:37
16001	user61	97	0	240	4080	2015-04-07 14:48:45
16002	user19	43	0	271	3750	2015-04-07 14:48:59
16003	user19	43	0	271	3734	2015-04-07 14:49:19
16004	user61	97	0	240	4039	2015-04-07 14:49:39
16005	user19	43	0	270	3781	2015-04-07 14:49:40
16006	user19	43	0	270	3769	2015-04-07 14:49:44
16007	user61	97	0	250	4062	2015-04-07 14:49:59
16008	user19	43	0	270	3743	2015-04-07 14:50:04
16009	user19	43	0	269	3740	2015-04-07 14:50:11
16010	user19	43	0	268	3762	2015-04-07 14:50:25
16011	user61	96	0	250	4059	2015-04-07 14:50:40
16012	user61	96	0	250	4042	2015-04-07 14:51:01
16013	user19	42	0	267	3742	2015-04-07 14:51:06
16014	user61	96	0	250	4061	2015-04-07 14:51:21
16015	user19	42	0	267	3737	2015-04-07 14:51:28
16016	user19	42	0	267	3723	2015-04-07 14:51:28
16017	user61	96	0	260	4060	2015-04-07 14:51:41
16018	user19	42	0	266	3739	2015-04-07 14:51:48
16019	user61	96	0	260	4064	2015-04-07 14:52:04
16020	user19	42	0	266	3745	2015-04-07 14:52:12
16021	user61	96	0	260	4061	2015-04-07 14:52:25
16022	user19	42	0	265	3738	2015-04-07 14:52:32
16023	user19	42	0	264	3740	2015-04-07 14:52:55
16024	user19	42	0	264	3723	2015-04-07 14:52:56
16025	user19	42	0	264	3737	2015-04-07 14:53:15
16026	user19	42	0	264	3745	2015-04-07 14:53:37
16027	user19	42	0	263	3778	2015-04-07 14:53:48
16028	user19	42	0	263	3758	2015-04-07 14:54:19
16029	user61	96	0	270	4029	2015-04-07 14:54:28
16030	user61	95	0	270	4051	2015-04-07 14:54:48
16031	user19	42	0	262	3746	2015-04-07 14:54:58
16032	user19	42	0	261	3744	2015-04-07 14:55:19
16033	user61	95	0	270	4061	2015-04-07 14:55:32
16034	user19	42	0	261	3734	2015-04-07 14:55:41
16035	user19	42	0	261	3766	2015-04-07 14:55:43
16036	user61	95	0	270	4060	2015-04-07 14:55:54
16037	user19	42	0	261	3737	2015-04-07 14:56:02
16038	user61	95	0	270	4055	2015-04-07 14:56:20
16039	user19	42	0	260	3747	2015-04-07 14:56:23
16040	user19	42	0	260	3757	2015-04-07 14:56:44
16041	user61	95	0	270	4058	2015-04-07 14:56:46
16042	user19	42	0	259	3728	2015-04-07 14:57:05
16043	user61	95	0	270	4052	2015-04-07 14:57:12
16044	user19	42	0	259	3727	2015-04-07 14:57:26
16045	user61	95	0	270	4056	2015-04-07 14:57:38
16046	user19	42	0	258	3752	2015-04-07 14:57:51
16047	user61	95	0	270	4054	2015-04-07 14:58:02
16048	user19	42	0	258	3724	2015-04-07 14:58:09
16049	user61	95	0	270	4047	2015-04-07 14:58:27
16050	user19	42	0	258	3721	2015-04-07 14:58:31
16051	user19	42	0	258	3737	2015-04-07 14:58:52
16052	user61	95	0	270	4031	2015-04-07 14:59:13
16053	user19	42	0	257	3733	2015-04-07 14:59:34
16054	user61	94	0	270	4049	2015-04-07 14:59:35
16055	user19	42	0	257	3750	2015-04-07 14:59:54
16056	user61	94	0	270	4051	2015-04-07 14:59:56
16057	user61	94	0	270	4056	2015-04-07 15:00:18
16058	user19	42	0	256	3732	2015-04-07 15:00:18
16059	user19	42	0	256	3722	2015-04-07 15:00:19
16060	user19	42	0	256	3751	2015-04-07 15:00:38
16061	user61	94	0	270	4055	2015-04-07 15:00:40
16062	user61	94	0	270	4045	2015-04-07 15:01:03
16063	user19	42	0	255	3741	2015-04-07 15:01:33
16064	user19	42	0	255	3719	2015-04-07 15:01:34
16065	user19	42	0	255	3744	2015-04-07 15:01:54
16066	user19	42	0	255	3722	2015-04-07 15:02:26
16067	user19	42	0	255	3752	2015-04-07 15:02:34
16068	user19	42	0	255	3759	2015-04-07 15:02:48
16069	user19	42	0	255	3762	2015-04-07 15:02:52
16070	user19	42	0	255	3764	2015-04-07 15:03:10
16071	user19	42	0	255	3758	2015-04-07 15:03:17
16072	user19	42	0	254	3734	2015-04-07 15:03:32
16073	user19	42	0	254	3740	2015-04-07 15:04:15
16074	user19	41	0	254	3715	2015-04-07 15:04:36
16075	user19	41	0	254	3760	2015-04-07 15:04:56
16076	user19	41	0	254	3756	2015-04-07 15:05:19
16077	user19	41	0	254	3742	2015-04-07 15:05:40
16078	user19	41	0	253	3727	2015-04-07 15:05:42
16079	user19	41	0	253	3757	2015-04-07 15:06:01
16080	user19	41	0	253	3749	2015-04-07 15:06:25
16081	user19	41	0	253	3723	2015-04-07 15:06:30
16082	user19	41	0	253	3744	2015-04-07 15:06:44
16083	user19	41	0	253	3738	2015-04-07 15:06:49
16084	user19	41	0	253	3741	2015-04-07 15:07:05
16085	user30	83	0	230	3961	2015-04-07 15:07:20
16086	user52	47	2	266	3947	2015-04-07 15:07:24
16087	user19	41	0	253	3765	2015-04-07 15:07:26
16088	user19	41	0	253	3772	2015-04-07 15:07:47
16089	user52	47	2	268	3930	2015-04-07 15:07:50
16090	user19	41	0	253	3755	2015-04-07 15:07:53
16091	user52	47	2	272	3944	2015-04-07 15:08:20
16092	user19	41	0	252	3755	2015-04-07 15:08:28
16093	user19	41	0	252	3771	2015-04-07 15:08:49
16094	user52	48	2	273	3932	2015-04-07 15:09:31
16095	user19	41	0	252	3733	2015-04-07 15:09:32
16096	user19	41	0	252	3768	2015-04-07 15:09:51
16097	user19	41	0	252	3763	2015-04-07 15:10:12
16098	user19	41	0	251	3759	2015-04-07 15:10:33
16099	user19	41	0	251	3751	2015-04-07 15:10:52
16100	user19	41	0	251	3748	2015-04-07 15:11:13
16101	user30	82	0	239	4061	2015-04-07 15:11:20
16102	user19	41	0	251	3768	2015-04-07 15:11:32
16103	user19	41	0	251	3760	2015-04-07 15:11:53
16104	user19	41	0	251	3750	2015-04-07 15:11:56
16105	user52	49	2	270	3954	2015-04-07 15:12:11
16106	user19	41	0	251	3747	2015-04-07 15:12:14
16107	user19	41	0	251	3729	2015-04-07 15:12:36
16108	user19	40	0	251	3729	2015-04-07 15:13:18
16109	user19	40	0	251	3739	2015-04-07 15:13:41
16110	user19	40	0	251	3758	2015-04-07 15:14:02
16111	user19	40	0	251	3703	2015-04-07 15:14:02
16112	user52	50	2	271	3958	2015-04-07 15:15:15
16113	user19	40	0	256	3719	2015-04-07 15:15:26
16114	user19	40	0	256	3721	2015-04-07 15:15:44
16115	user19	40	0	257	3728	2015-04-07 15:16:07
16116	user52	50	0	278	3827	2015-04-07 15:16:15
16117	user19	40	0	257	3733	2015-04-07 15:16:28
16118	user19	40	0	257	3721	2015-04-07 15:16:34
16119	user52	50	0	280	3800	2015-04-07 15:16:49
16120	user19	40	0	257	3740	2015-04-07 15:16:49
16121	user19	40	0	256	3748	2015-04-07 15:17:12
16122	user19	40	0	256	3741	2015-04-07 15:17:30
16123	user19	40	0	256	3730	2015-04-07 15:17:51
16124	user19	40	0	255	3761	2015-04-07 15:18:12
16125	user19	40	0	255	3747	2015-04-07 15:18:33
16126	user19	40	0	255	3752	2015-04-07 15:18:41
16127	user52	49	0	294	3771	2015-04-07 15:18:46
16128	user19	40	0	255	3751	2015-04-07 15:18:57
16129	user19	40	0	254	3694	2015-04-07 15:19:22
16130	user19	40	0	254	3725	2015-04-07 15:19:43
16131	user19	39	0	254	3730	2015-04-07 15:20:03
16132	user19	39	0	254	3717	2015-04-07 15:20:25
16133	user19	39	0	254	3750	2015-04-07 15:20:26
16134	user19	39	0	254	3716	2015-04-07 15:20:46
16135	user52	48	0	310	3729	2015-04-07 15:20:46
16136	user19	39	0	254	3746	2015-04-07 15:21:07
16137	user52	47	0	322	3727	2015-04-07 15:21:19
16138	user19	39	0	253	3722	2015-04-07 15:21:30
16139	user30	81	0	251	4021	2015-04-07 15:21:45
16140	user52	47	0	312	3816	2015-04-07 15:21:48
16141	user19	39	0	253	3715	2015-04-07 15:21:50
16142	user19	39	0	253	3740	2015-04-07 15:22:11
16143	user52	47	0	306	3793	2015-04-07 15:22:21
16144	user19	39	0	253	3748	2015-04-07 15:22:32
16145	user52	47	0	297	3809	2015-04-07 15:22:47
16146	user19	39	0	252	3762	2015-04-07 15:22:52
16147	user19	39	0	252	3717	2015-04-07 15:23:13
16148	user19	39	0	252	3746	2015-04-07 15:23:34
16149	user52	47	0	291	3806	2015-04-07 15:23:38
16150	user19	39	0	252	3715	2015-04-07 15:23:56
16151	user52	47	0	293	3782	2015-04-07 15:24:16
16152	user19	39	0	252	3748	2015-04-07 15:24:17
16153	user19	39	0	252	3720	2015-04-07 15:24:40
16154	user19	39	0	252	3734	2015-04-07 15:25:00
16155	user52	47	0	288	3805	2015-04-07 15:25:11
16156	user19	39	0	251	3741	2015-04-07 15:25:24
16157	user19	39	0	251	3743	2015-04-07 15:25:31
16158	user19	39	0	251	3755	2015-04-07 15:25:47
16159	user19	39	0	251	3718	2015-04-07 15:26:07
16160	user52	47	0	285	3767	2015-04-07 15:26:25
16161	user19	39	0	251	3717	2015-04-07 15:26:29
16162	user19	39	0	251	3746	2015-04-07 15:26:36
16163	user19	39	0	251	3749	2015-04-07 15:26:49
16164	user19	39	0	251	3729	2015-04-07 15:27:12
16165	user19	39	0	251	3728	2015-04-07 15:27:20
16166	user52	47	0	281	3812	2015-04-07 15:27:27
16167	user19	39	0	251	3760	2015-04-07 15:27:32
16168	user19	39	0	251	3734	2015-04-07 15:27:54
16169	user19	39	0	251	3740	2015-04-07 15:28:15
16170	user19	39	0	251	3723	2015-04-07 15:28:16
16171	user19	38	0	251	3725	2015-04-07 15:28:36
16172	user19	38	0	251	3723	2015-04-07 15:28:57
16173	user52	47	0	275	3789	2015-04-07 15:28:58
16174	user19	38	0	251	3718	2015-04-07 15:30:19
16175	user19	38	0	251	3747	2015-04-07 15:30:40
16176	user19	38	0	250	3747	2015-04-07 15:31:01
16177	user19	38	0	250	3728	2015-04-07 15:31:13
16178	user19	38	0	250	3748	2015-04-07 15:31:49
16179	user52	46	0	266	3812	2015-04-07 15:32:30
16180	user19	38	0	250	3755	2015-04-07 15:33:03
16181	user19	38	0	250	3736	2015-04-07 15:33:24
16182	user52	46	0	264	3796	2015-04-07 15:33:30
16183	user19	38	0	250	3758	2015-04-07 15:33:44
16184	user19	38	0	250	3717	2015-04-07 15:34:04
16185	user19	38	0	250	3737	2015-04-07 15:34:45
16186	user52	46	0	266	3735	2015-04-07 15:35:04
16187	user19	37	0	249	3726	2015-04-07 15:35:11
16188	user19	37	0	249	3758	2015-04-07 15:35:32
16189	user52	46	0	270	3769	2015-04-07 15:35:33
16190	user19	37	0	249	3739	2015-04-07 15:35:57
16191	user19	37	0	250	3731	2015-04-07 15:36:20
16192	user19	37	0	250	3718	2015-04-07 15:36:23
16193	user58	49	0	200	3816	2015-04-07 15:36:30
16194	user19	37	0	250	3737	2015-04-07 15:36:40
16195	user58	49	0	200	3812	2015-04-07 15:36:50
16196	user19	37	0	249	3721	2015-04-07 15:37:03
16197	user58	49	0	200	3808	2015-04-07 15:37:10
16198	user52	46	0	271	3782	2015-04-07 15:37:23
16199	user19	37	0	249	3735	2015-04-07 15:37:27
16200	user58	49	0	200	3804	2015-04-07 15:37:31
16201	user19	37	0	249	3719	2015-04-07 15:37:32
16202	user19	37	0	249	3723	2015-04-07 15:37:49
16203	user58	49	0	200	3800	2015-04-07 15:37:51
16204	user58	49	0	200	3796	2015-04-07 15:38:11
16205	user19	37	0	249	3715	2015-04-07 15:38:13
16206	user58	49	0	200	3792	2015-04-07 15:38:31
16207	user19	37	0	249	3733	2015-04-07 15:38:36
16208	user58	49	0	200	3787	2015-04-07 15:38:51
16209	user19	37	0	249	3738	2015-04-07 15:38:58
16210	user58	49	0	200	3782	2015-04-07 15:39:11
16211	user19	37	0	249	3754	2015-04-07 15:39:19
16212	user58	49	0	200	3777	2015-04-07 15:39:31
16213	user19	37	0	248	3734	2015-04-07 15:39:39
16214	user58	49	0	200	3776	2015-04-07 15:39:51
16215	user30	80	0	284	4073	2015-04-07 15:39:58
16216	user19	37	0	248	3715	2015-04-07 15:40:00
16217	user58	49	0	200	3775	2015-04-07 15:40:12
16218	user19	37	0	248	3752	2015-04-07 15:40:21
16219	user58	49	0	200	3772	2015-04-07 15:40:32
16220	user19	36	0	248	3752	2015-04-07 15:40:41
16221	user58	49	0	200	3767	2015-04-07 15:40:52
16222	user19	36	0	248	3743	2015-04-07 15:41:01
16223	user58	49	0	200	3762	2015-04-07 15:41:12
16224	user19	36	0	248	3736	2015-04-07 15:41:22
16225	user19	36	0	248	3704	2015-04-07 15:41:23
16226	user58	49	0	200	3760	2015-04-07 15:41:32
16227	user58	49	0	200	3759	2015-04-07 15:42:13
16228	user19	36	0	248	3742	2015-04-07 15:42:23
16229	user58	49	0	200	3757	2015-04-07 15:42:32
16230	user19	36	0	248	3716	2015-04-07 15:42:45
16231	user58	49	0	200	3756	2015-04-07 15:42:52
16232	user19	36	0	248	3718	2015-04-07 15:43:04
16233	user58	49	0	200	3754	2015-04-07 15:43:13
16234	user19	36	0	248	3713	2015-04-07 15:43:26
16235	user58	49	0	200	3753	2015-04-07 15:43:53
16236	user19	36	0	248	3737	2015-04-07 15:44:06
16237	user58	49	0	200	3752	2015-04-07 15:44:13
16238	user19	36	0	248	3740	2015-04-07 15:44:27
16239	user58	49	0	200	3751	2015-04-07 15:44:33
16240	user19	36	0	248	3741	2015-04-07 15:44:46
16241	user19	36	0	248	3721	2015-04-07 15:45:29
16242	user19	36	0	248	3710	2015-04-07 15:45:51
16243	user19	36	0	248	3738	2015-04-07 15:46:11
16244	user58	49	0	210	3753	2015-04-07 15:46:14
16245	user19	36	0	248	3720	2015-04-07 15:46:53
16246	user58	49	0	210	3751	2015-04-07 15:46:54
16247	user19	36	0	248	3731	2015-04-07 15:47:37
16248	user51	52	0	242	3763	2015-04-07 15:47:59
16249	user19	36	0	248	3714	2015-04-07 15:47:59
16250	user19	36	0	248	3701	2015-04-07 15:48:06
16251	user19	36	0	248	3744	2015-04-07 15:48:20
16252	user58	49	0	210	3750	2015-04-07 15:48:34
16253	user19	35	0	247	3727	2015-04-07 15:48:43
16254	user19	35	0	248	3724	2015-04-07 15:48:50
16255	user19	35	0	248	3741	2015-04-07 15:49:04
16256	user14	49	0	260	3764	2015-04-07 15:49:25
16257	user19	35	0	247	3715	2015-04-07 15:49:26
16258	user19	35	0	248	3710	2015-04-07 15:49:26
16259	user19	35	0	248	3715	2015-04-07 15:49:46
16260	user19	35	0	247	3728	2015-04-07 15:50:09
16261	user19	35	0	247	3746	2015-04-07 15:50:29
16262	user58	49	0	210	3752	2015-04-07 15:50:36
16263	user19	35	0	247	3732	2015-04-07 15:50:50
16264	user14	48	0	250	3754	2015-04-07 15:50:53
16265	user58	49	0	210	3754	2015-04-07 15:50:56
16266	user19	35	0	247	3718	2015-04-07 15:51:11
16267	user58	49	0	220	3754	2015-04-07 15:51:16
16268	user19	35	0	247	3701	2015-04-07 15:51:32
16269	user58	49	0	220	3756	2015-04-07 15:51:36
16270	user19	35	0	247	3713	2015-04-07 15:51:53
16271	user58	49	0	220	3757	2015-04-07 15:51:56
16272	user19	35	0	247	3689	2015-04-07 15:52:14
16273	user19	35	0	247	3682	2015-04-07 15:52:23
16274	user19	35	0	247	3709	2015-04-07 15:52:35
16275	user19	35	0	247	3710	2015-04-07 15:52:58
16276	user19	35	0	247	3725	2015-04-07 15:53:08
16277	user58	49	0	220	3758	2015-04-07 15:53:16
16278	user19	35	0	246	3733	2015-04-07 15:53:18
16279	user58	49	0	220	3759	2015-04-07 15:53:36
16280	user19	35	0	246	3714	2015-04-07 15:53:41
16281	user19	35	0	247	3677	2015-04-07 15:53:49
16282	user58	49	0	220	3761	2015-04-07 15:53:56
16283	user19	35	0	246	3747	2015-04-07 15:54:01
16284	user58	49	0	220	3762	2015-04-07 15:54:16
16285	user19	35	0	246	3716	2015-04-07 15:54:42
16286	user19	35	0	246	3710	2015-04-07 15:55:04
16287	user19	35	0	246	3709	2015-04-07 15:55:27
16288	user19	35	0	246	3728	2015-04-07 15:56:11
16289	user19	35	0	246	3712	2015-04-07 15:56:52
16290	user19	35	0	246	3725	2015-04-07 15:57:14
16291	user19	34	0	245	3741	2015-04-07 15:57:33
16292	user19	34	0	245	3713	2015-04-07 15:57:53
16293	user19	34	0	245	3718	2015-04-07 15:58:34
16294	user19	34	0	245	3695	2015-04-07 15:59:16
16295	user19	34	0	245	3733	2015-04-07 15:59:36
16296	user19	34	0	245	3707	2015-04-07 15:59:59
16297	user19	34	0	245	3712	2015-04-07 16:00:19
16298	user19	34	0	245	3734	2015-04-07 16:00:43
16299	user19	34	0	245	3725	2015-04-07 16:00:51
16300	user19	34	0	245	3745	2015-04-07 16:01:12
16301	user19	34	0	244	3745	2015-04-07 16:02:03
16302	user19	34	0	244	3697	2015-04-07 16:02:24
16303	user19	34	0	244	3725	2015-04-07 16:02:35
16304	user19	34	0	244	3730	2015-04-07 16:02:45
16305	user19	34	0	244	3706	2015-04-07 16:03:06
16306	user19	34	0	244	3709	2015-04-07 16:03:15
16307	user30	79	0	261	3990	2015-04-07 16:03:25
16308	user19	34	0	244	3732	2015-04-07 16:03:26
16309	user19	34	0	244	3707	2015-04-07 16:03:47
16310	user19	34	0	244	3711	2015-04-07 16:04:08
16311	user19	34	0	244	3694	2015-04-07 16:04:29
16312	user19	34	0	244	3703	2015-04-07 16:04:29
16313	user19	34	0	244	3705	2015-04-07 16:04:50
16314	user19	34	0	244	3713	2015-04-07 16:04:50
16315	user19	34	0	244	3675	2015-04-07 16:05:13
16316	user19	34	0	244	3721	2015-04-07 16:05:23
16317	user19	33	0	244	3713	2015-04-07 16:05:34
16318	user19	33	0	244	3692	2015-04-07 16:06:00
16319	user30	78	0	290	3976	2015-04-07 16:06:05
16320	user19	33	0	244	3711	2015-04-07 16:06:20
16321	user19	33	0	251	3657	2015-04-07 16:06:58
16322	user19	33	0	262	3603	2015-04-07 16:07:23
16323	user19	33	0	267	3614	2015-04-07 16:07:42
16324	user30	77	0	302	3947	2015-04-07 16:07:46
16325	user19	32	0	274	3659	2015-04-07 16:08:07
16326	user19	32	0	281	3645	2015-04-07 16:08:23
16327	user19	31	0	296	3652	2015-04-07 16:09:31
16328	user30	76	0	313	3983	2015-04-07 16:10:32
16329	user19	31	0	304	3585	2015-04-07 16:10:57
16330	user19	31	0	312	3602	2015-04-07 16:11:50
16331	user19	30	0	317	3576	2015-04-07 16:12:46
16332	user30	75	0	302	3945	2015-04-07 16:12:47
16333	user19	30	0	333	3664	2015-04-07 16:13:42
16334	user19	29	0	338	3634	2015-04-07 16:14:21
16335	user19	29	0	340	3659	2015-04-07 16:14:41
16336	user30	74	0	294	3947	2015-04-07 16:15:07
16337	user19	29	0	342	3624	2015-04-07 16:15:41
16338	user19	28	0	347	3684	2015-04-07 16:16:41
16339	user19	28	0	346	3691	2015-04-07 16:17:02
16340	user19	28	0	345	3685	2015-04-07 16:17:23
16341	user19	28	0	345	3686	2015-04-07 16:17:33
16342	user19	28	0	344	3689	2015-04-07 16:17:43
16343	user30	73	0	288	3961	2015-04-07 16:19:08
16344	user19	27	0	351	3676	2015-04-07 16:19:18
16345	user19	27	0	348	3699	2015-04-07 16:20:21
16346	user19	27	0	347	3685	2015-04-07 16:20:22
16347	user19	27	0	341	3642	2015-04-07 16:21:37
16348	user19	27	0	339	3685	2015-04-07 16:22:02
16349	user19	27	0	335	3694	2015-04-07 16:22:45
16350	user19	27	0	333	3682	2015-04-07 16:23:15
16351	user30	72	0	267	3897	2015-04-07 16:24:11
16352	user19	27	0	330	3676	2015-04-07 16:24:22
16353	user19	27	0	328	3689	2015-04-07 16:24:57
16354	user19	27	0	328	3668	2015-04-07 16:25:25
16355	user19	27	0	327	3700	2015-04-07 16:25:51
16356	user19	27	0	324	3681	2015-04-07 16:26:17
16357	user19	27	0	322	3708	2015-04-07 16:26:52
16358	user19	27	0	323	3628	2015-04-07 16:27:08
16359	user19	27	0	326	3653	2015-04-07 16:28:17
16360	user19	27	0	331	3642	2015-04-07 16:28:48
16361	user19	26	0	351	3679	2015-04-07 16:31:39
16362	user19	26	0	353	3675	2015-04-07 16:32:12
16363	user30	71	0	252	3891	2015-04-07 16:45:23
16364	user30	70	0	261	3961	2015-04-07 16:49:35
16365	user19	24	1	329	3779	2015-04-07 17:01:11
16366	user30	69	0	265	3957	2015-04-07 17:01:57
16367	user19	24	1	331	3798	2015-04-07 17:02:16
16368	user19	25	1	331	3804	2015-04-07 17:03:30
16369	user19	25	1	328	3775	2015-04-07 17:04:16
16370	user19	25	1	320	3817	2015-04-07 17:05:29
16371	user19	26	1	314	3809	2015-04-07 17:06:29
16372	user19	26	1	311	3811	2015-04-07 17:07:28
16373	user19	26	1	309	3838	2015-04-07 17:08:39
16374	user19	26	1	307	3832	2015-04-07 17:09:36
16375	user19	27	1	307	3830	2015-04-07 17:10:02
16376	user19	27	1	308	3834	2015-04-07 17:10:48
16377	user19	27	1	307	3838	2015-04-07 17:11:23
16378	user19	27	1	309	3839	2015-04-07 17:12:26
16379	user19	28	1	310	3836	2015-04-07 17:13:29
16380	user19	28	1	311	3835	2015-04-07 17:14:25
16381	user19	28	1	311	3828	2015-04-07 17:15:37
16382	user19	28	1	312	3809	2015-04-07 17:16:35
16383	user19	28	1	321	3806	2015-04-07 17:17:39
16384	user19	29	1	322	3813	2015-04-07 17:18:18
16385	user19	29	1	323	3836	2015-04-07 17:18:55
16386	user19	29	1	326	3807	2015-04-07 17:19:56
16387	user19	29	1	331	3831	2015-04-07 17:20:47
16388	user19	29	1	331	3849	2015-04-07 17:21:40
16389	user19	29	1	330	3829	2015-04-07 17:22:51
16390	user19	30	1	333	3854	2015-04-07 17:23:12
16391	user19	30	1	333	3849	2015-04-07 17:23:30
16392	user19	30	1	332	3867	2015-04-07 17:24:36
